# CS_ID, depth (m)
 1,    294.18
 2,    356.11
 3,    437.28
 4,    490.68
 5,    502.75
 6,    591.17
 7,    647.25
 8,    739.14
 9,    780.96
10,    860.25
11,    882.89
12,    994.82
