# CS_ID, depth (m)
 1,    296.02
 2,    361.50
 3,    420.89
 4,    485.30
 5,    560.00
 6,    587.94
 7,    643.07
 8,    705.74
 9,    792.04
10,    817.85
11,    923.35
12,    950.89
