# CS_ID, depth (m)
 1,    281.72
 2,    325.28
 3,    413.45
 4,    452.14
 5,    542.65
 6,    573.84
 7,    665.30
 8,    749.27
 9,    774.52
10,    815.91
11,    935.26
12,    984.17
