# CS_ID, depth (m)
 1,    278.51
 2,    339.58
 3,    398.65
 4,    463.89
 5,    561.66
 6,    619.62
 7,    643.15
 8,    707.20
 9,    793.10
10,    872.18
11,    918.13
12,    955.36
