# CS_ID, depth (m)
 1,    283.52
 2,    336.81
 3,    405.02
 4,    452.14
 5,    513.71
 6,    613.87
 7,    645.68
 8,    707.54
 9,    774.34
10,    816.47
11,    921.08
12,    974.23
