# CS_ID, depth (m)
 1,    269.44
 2,    326.20
 3,    403.45
 4,    487.99
 5,    504.61
 6,    573.90
 7,    629.16
 8,    715.95
 9,    787.48
10,    820.39
11,    918.76
12,    951.94
