# CS_ID, depth (m)
 1,    271.20
 2,    368.43
 3,    436.76
 4,    482.25
 5,    535.13
 6,    607.25
 7,    632.32
 8,    708.77
 9,    770.89
10,    826.03
11,    930.92
12,    939.50
