# CS_ID, depth (m)
 1,    252.71
 2,    339.19
 3,    427.27
 4,    497.97
 5,    511.57
 6,    606.09
 7,    685.73
 8,    743.88
 9,    775.22
10,    827.88
11,    925.60
12,    958.98
