# CS_ID, depth (m)
 1,    266.88
 2,    361.85
 3,    437.10
 4,    468.51
 5,    502.68
 6,    619.47
 7,    640.62
 8,    749.95
 9,    770.68
10,    842.52
11,    897.17
12,    995.12
