# CS_ID, depth (m)
 1,    257.38
 2,    316.66
 3,    427.14
 4,    439.82
 5,    546.85
 6,    618.52
 7,    678.72
 8,    734.46
 9,    761.13
10,    844.97
11,    908.12
12,    979.88
