# CS_ID, depth (m)
 1,    291.58
 2,    342.82
 3,    425.96
 4,    480.41
 5,    528.09
 6,    579.56
 7,    647.42
 8,    717.36
 9,    755.73
10,    840.39
11,    931.26
12,    981.19
