# CS_ID, depth (m)
 1,    259.73
 2,    352.14
 3,    388.12
 4,    468.13
 5,    533.07
 6,    565.39
 7,    655.42
 8,    702.12
 9,    803.49
10,    825.61
11,    919.90
12,    959.78
