# CS_ID, depth (m)
 1,    273.40
 2,    364.24
 3,    412.39
 4,    455.54
 5,    518.55
 6,    614.04
 7,    640.29
 8,    738.49
 9,    794.81
10,    829.43
11,    888.25
12,    948.17
