# CS_ID, depth (m)
 1,    270.25
 2,    367.03
 3,    410.95
 4,    496.71
 5,    506.85
 6,    613.01
 7,    659.85
 8,    702.51
 9,    795.37
10,    814.18
11,    880.28
12,    993.00
