# CS_ID, depth (m)
 1,    272.93
 2,    366.13
 3,    435.55
 4,    478.92
 5,    554.29
 6,    574.20
 7,    685.07
 8,    738.26
 9,    788.55
10,    849.21
11,    902.85
12,    967.94
