# CS_ID, depth (m)
 1,    309.15
 2,    363.83
 3,    416.58
 4,    460.35
 5,    555.28
 6,    588.64
 7,    679.44
 8,    720.66
 9,    793.44
10,    835.70
11,    893.44
12,    998.50
