# CS_ID, depth (m)
 1,    293.45
 2,    332.37
 3,    399.89
 4,    449.97
 5,    525.60
 6,    593.96
 7,    639.77
 8,    696.85
 9,    767.49
10,    866.29
11,    889.85
12,    984.40
