# CS_ID, depth (m)
 1,    296.01
 2,    349.14
 3,    417.95
 4,    446.90
 5,    526.57
 6,    624.05
 7,    644.51
 8,    723.16
 9,    800.17
10,    855.79
11,    927.56
12,    975.97
