# CS_ID, depth (m)
 1,    286.00
 2,    321.34
 3,    427.61
 4,    479.31
 5,    505.59
 6,    584.28
 7,    681.41
 8,    689.82
 9,    808.56
10,    834.58
11,    916.26
12,    975.29
