# CS_ID, depth (m)
 1,    262.33
 2,    321.24
 3,    408.02
 4,    484.13
 5,    507.86
 6,    584.26
 7,    660.63
 8,    745.89
 9,    778.19
10,    845.04
11,    894.62
12,    980.93
