# CS_ID, depth (m)
 1,    302.14
 2,    338.14
 3,    413.30
 4,    498.99
 5,    502.94
 6,    616.51
 7,    660.56
 8,    737.81
 9,    777.36
10,    844.34
11,    903.87
12,    984.71
