# CS_ID, depth (m)
 1,    305.52
 2,    372.03
 3,    395.22
 4,    478.76
 5,    526.55
 6,    609.20
 7,    675.72
 8,    693.14
 9,    774.23
10,    841.08
11,    907.92
12,    941.96
