# CS_ID, depth (m)
 1,    252.13
 2,    315.35
 3,    395.64
 4,    490.56
 5,    523.64
 6,    610.93
 7,    646.90
 8,    701.86
 9,    808.22
10,    843.53
11,    927.76
12,    975.56
