# CS_ID, depth (m)
 1,    252.20
 2,    346.13
 3,    428.33
 4,    462.39
 5,    529.91
 6,    594.16
 7,    686.09
 8,    703.13
 9,    795.67
10,    855.00
11,    878.69
12,    955.07
