# CS_ID, depth (m)
 1,    288.41
 2,    360.53
 3,    393.97
 4,    475.12
 5,    510.04
 6,    580.13
 7,    634.96
 8,    706.28
 9,    770.03
10,    867.89
11,    893.65
12,    982.54
