# CS_ID, depth (m)
 1,    283.35
 2,    351.35
 3,    389.21
 4,    465.51
 5,    520.71
 6,    597.80
 7,    638.38
 8,    703.81
 9,    808.85
10,    830.41
11,    927.91
12,    942.16
