# CS_ID, depth (m)
 1,    311.03
 2,    354.28
 3,    378.00
 4,    460.07
 5,    537.74
 6,    597.50
 7,    684.96
 8,    746.88
 9,    753.07
10,    843.91
11,    934.88
12,    996.71
