# CS_ID, depth (m)
 1,    275.22
 2,    357.94
 3,    376.96
 4,    467.23
 5,    527.47
 6,    613.42
 7,    671.68
 8,    730.06
 9,    758.19
10,    820.47
11,    896.34
12,    998.59
