# CS_ID, depth (m)
 1,    253.68
 2,    331.52
 3,    422.93
 4,    479.30
 5,    509.34
 6,    608.01
 7,    686.08
 8,    714.81
 9,    753.53
10,    857.58
11,    907.35
12,    967.41
