# CS_ID, depth (m)
 1,    311.75
 2,    361.52
 3,    419.60
 4,    474.15
 5,    529.14
 6,    612.80
 7,    671.63
 8,    747.68
 9,    778.58
10,    845.87
11,    922.09
12,    965.78
