# CS_ID, depth (m)
 1,    282.48
 2,    348.15
 3,    401.60
 4,    492.38
 5,    547.65
 6,    615.59
 7,    625.85
 8,    706.69
 9,    763.85
10,    827.55
11,    894.69
12,    965.47
