# CS_ID, depth (m)
 1,    256.18
 2,    369.53
 3,    376.26
 4,    469.21
 5,    523.02
 6,    617.57
 7,    642.10
 8,    725.85
 9,    810.01
10,    843.89
11,    934.75
12,    953.90
