# CS_ID, depth (m)
 1,    294.10
 2,    344.85
 3,    422.19
 4,    485.33
 5,    529.82
 6,    599.93
 7,    660.00
 8,    734.07
 9,    752.25
10,    816.98
11,    910.87
12,    967.56
