# CS_ID, depth (m)
 1,    255.11
 2,    317.71
 3,    436.27
 4,    473.47
 5,    517.87
 6,    607.14
 7,    681.03
 8,    693.97
 9,    775.61
10,    873.91
11,    929.46
12,    977.03
