# CS_ID, depth (m)
 1,    297.93
 2,    326.64
 3,    403.01
 4,    499.91
 5,    517.92
 6,    609.15
 7,    686.17
 8,    735.74
 9,    794.82
10,    835.14
11,    905.19
12,    958.94
