# CS_ID, depth (m)
 1,    298.55
 2,    333.69
 3,    422.90
 4,    473.93
 5,    518.78
 6,    598.83
 7,    631.17
 8,    698.31
 9,    754.65
10,    839.09
11,    927.95
12,    974.10
