# CS_ID, depth (m)
 1,    262.51
 2,    353.05
 3,    422.25
 4,    456.60
 5,    543.87
 6,    569.37
 7,    628.74
 8,    719.38
 9,    799.15
10,    822.67
11,    906.37
12,    953.82
