# CS_ID, depth (m)
 1,    293.76
 2,    345.30
 3,    380.31
 4,    478.16
 5,    560.58
 6,    597.11
 7,    677.87
 8,    723.04
 9,    757.82
10,    835.31
11,    910.63
12,    988.19
