# CS_ID, depth (m)
 1,    260.36
 2,    325.72
 3,    415.42
 4,    496.55
 5,    523.81
 6,    562.57
 7,    634.13
 8,    736.88
 9,    791.83
10,    861.70
11,    902.49
12,    979.22
