# CS_ID, depth (m)
 1,    257.23
 2,    336.20
 3,    396.47
 4,    454.41
 5,    561.08
 6,    570.22
 7,    653.95
 8,    699.69
 9,    786.95
10,    832.92
11,    909.11
12,    995.89
