# CS_ID, depth (m)
 1,    302.36
 2,    335.91
 3,    430.41
 4,    479.34
 5,    516.05
 6,    606.01
 7,    652.48
 8,    728.13
 9,    754.49
10,    820.52
11,    909.39
12,    976.42
