# CS_ID, depth (m)
 1,    270.77
 2,    318.56
 3,    420.27
 4,    478.04
 5,    507.79
 6,    568.18
 7,    648.95
 8,    728.29
 9,    811.42
10,    821.85
11,    905.33
12,    968.46
