# CS_ID, depth (m)
 1,    300.52
 2,    319.93
 3,    403.96
 4,    442.43
 5,    530.93
 6,    607.58
 7,    670.44
 8,    714.77
 9,    795.81
10,    813.97
11,    881.35
12,    941.55
