# CS_ID, depth (m)
 1,    252.45
 2,    333.81
 3,    433.85
 4,    498.70
 5,    562.23
 6,    597.44
 7,    673.62
 8,    746.43
 9,    775.58
10,    848.07
11,    910.68
12,    993.25
