# CS_ID, depth (m)
 1,    262.22
 2,    356.45
 3,    380.64
 4,    451.44
 5,    548.11
 6,    592.67
 7,    643.60
 8,    748.93
 9,    805.05
10,    865.55
11,    930.95
12,    984.39
