# CS_ID, depth (m)
 1,    257.61
 2,    351.15
 3,    417.39
 4,    455.78
 5,    537.63
 6,    611.77
 7,    650.08
 8,    745.49
 9,    756.78
10,    825.24
11,    925.41
12,    961.88
