# CS_ID, depth (m)
 1,    274.48
 2,    344.28
 3,    434.54
 4,    480.39
 5,    516.33
 6,    571.59
 7,    659.67
 8,    727.97
 9,    806.57
10,    818.19
11,    884.40
12,    978.02
