# CS_ID, depth (m)
 1,    255.31
 2,    353.15
 3,    436.27
 4,    453.54
 5,    554.53
 6,    581.75
 7,    667.38
 8,    713.36
 9,    786.36
10,    870.05
11,    902.67
12,    976.72
