# CS_ID, depth (m)
 1,    262.21
 2,    349.51
 3,    404.59
 4,    453.82
 5,    546.85
 6,    621.81
 7,    664.00
 8,    718.06
 9,    784.44
10,    836.11
11,    923.09
12,    982.84
