# CS_ID, depth (m)
 1,    287.62
 2,    363.51
 3,    414.02
 4,    478.79
 5,    529.51
 6,    584.28
 7,    669.81
 8,    715.33
 9,    795.32
10,    856.88
11,    914.95
12,    974.23
