# CS_ID, depth (m)
 1,    274.51
 2,    350.38
 3,    412.99
 4,    467.58
 5,    537.35
 6,    618.51
 7,    686.22
 8,    733.72
 9,    791.45
10,    858.47
11,    928.10
12,    999.69
