# CS_ID, depth (m)
 1,    271.98
 2,    350.90
 3,    417.33
 4,    491.07
 5,    531.11
 6,    612.76
 7,    646.09
 8,    722.91
 9,    750.34
10,    840.77
11,    927.03
12,    950.22
