# CS_ID, depth (m)
 1,    295.57
 2,    315.84
 3,    388.19
 4,    480.88
 5,    548.54
 6,    579.50
 7,    665.64
 8,    724.57
 9,    757.30
10,    831.38
11,    913.34
12,    998.94
