# CS_ID, depth (m)
 1,    273.14
 2,    370.51
 3,    411.45
 4,    475.58
 5,    530.39
 6,    583.30
 7,    648.94
 8,    748.67
 9,    785.28
10,    812.56
11,    907.41
12,    941.53
