# CS_ID, depth (m)
 1,    287.22
 2,    340.82
 3,    375.18
 4,    466.92
 5,    540.83
 6,    591.06
 7,    665.09
 8,    735.38
 9,    777.61
10,    812.64
11,    918.12
12,    969.65
