# CS_ID, depth (m)
 1,    258.97
 2,    341.54
 3,    413.26
 4,    470.30
 5,    538.40
 6,    622.31
 7,    647.75
 8,    697.90
 9,    756.38
10,    814.10
11,    909.82
12,    997.69
