# CS_ID, depth (m)
 1,    301.18
 2,    369.96
 3,    408.84
 4,    465.90
 5,    513.07
 6,    621.22
 7,    635.56
 8,    728.17
 9,    805.20
10,    837.79
11,    911.87
12,    942.63
