# CS_ID, depth (m)
 1,    305.64
 2,    354.86
 3,    389.50
 4,    490.18
 5,    510.14
 6,    570.41
 7,    653.21
 8,    709.54
 9,    785.74
10,    857.96
11,    893.15
12,    979.65
