# CS_ID, depth (m)
 1,    305.12
 2,    327.17
 3,    407.58
 4,    468.08
 5,    509.62
 6,    568.03
 7,    657.65
 8,    715.28
 9,    754.02
10,    864.42
11,    922.94
12,    978.66
