# CS_ID, depth (m)
 1,    297.14
 2,    358.25
 3,    410.09
 4,    482.61
 5,    502.92
 6,    600.10
 7,    646.50
 8,    729.51
 9,    757.54
10,    841.85
11,    922.12
12,    965.49
