# CS_ID, depth (m)
 1,    293.19
 2,    315.09
 3,    386.88
 4,    441.05
 5,    545.00
 6,    612.47
 7,    677.72
 8,    718.70
 9,    812.00
10,    825.50
11,    893.97
12,    965.08
