# CS_ID, depth (m)
 1,    300.99
 2,    374.09
 3,    383.45
 4,    475.88
 5,    515.26
 6,    563.52
 7,    632.25
 8,    694.39
 9,    779.86
10,    860.86
11,    923.32
12,    967.91
