# CS_ID, depth (m)
 1,    289.93
 2,    343.52
 3,    426.75
 4,    498.42
 5,    552.16
 6,    593.37
 7,    676.22
 8,    688.65
 9,    780.56
10,    836.17
11,    882.24
12,    994.22
