# CS_ID, depth (m)
 1,    299.71
 2,    335.94
 3,    409.11
 4,    479.16
 5,    540.83
 6,    609.88
 7,    673.93
 8,    742.44
 9,    811.52
10,    861.76
11,    893.86
12,    986.82
